Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
0.02552291667,-17.93106079,-43.06609726,-6.17791748,47.05718158
0.03558291667,-17.93106079,-43.06609726,-6.17791748,47.05718158
0.04564391666,-18.07103729,-40.71857452,-5.055114746,44.83434939
0.05570391666,-18.07103729,-40.71857452,-5.055114746,44.83434939
0.06576491667,-18.54211426,-38.09372711,-6.19317627,42.81702324
0.07582591666,-18.54211426,-38.09372711,-6.19317627,42.81702324
0.08588591666,-19.36951447,-37.59776306,-7.429260254,42.94139944
0.09594691666,-19.36951447,-37.59776306,-7.429260254,42.94139944
0.1060079167,-19.76000977,-38.05997467,-8.067443848,43.63603222
0.1160679167,-19.76000977,-38.05997467,-8.067443848,43.63603222
0.126129,-20.22280884,-38.49420166,-8.114868164,44.23365963
0.136189,-20.22280884,-38.49420166,-8.114868164,44.23365963
0.14625,-20.23113251,-38.83127594,-7.369567871,44.4013203
0.156311,-20.23113251,-38.83127594,-7.369567871,44.4013203
0.166371,-20.30281067,-39.35262299,-6.096435547,44.69898862
0.176432,-20.37496948,-39.80126953,-4.144897461,44.90501768
0.186492,-20.37496948,-39.80126953,-4.144897461,44.90501768
0.196553,-20.90820312,-39.82269287,-1.852844238,45.01591782
0.206614,-20.90820312,-39.82269287,-1.852844238,45.01591782
0.216674,-21.19776917,-39.70855713,0.6237792969,45.01670831
0.226735,-21.19776917,-39.70855713,0.6237792969,45.01670831
0.236796,-21.71554565,-39.17212677,3.2734375,44.90808203
0.246856,-21.71554565,-39.17212677,3.2734375,44.90808203
0.256917,-22.10502625,-38.79359818,5.148620605,44.94534168
0.266977,-22.10502625,-38.79359818,5.148620605,44.94534168
0.277038,-22.19276428,-38.31216431,6.798950195,44.79471447
0.287099,-22.19276428,-38.31216431,6.798950195,44.79471447
0.297159,-22.12179565,-38.01059723,7.71685791,44.65119529
0.30722,-22.12179565,-38.01059723,7.71685791,44.65119529
0.317281,-22.225914,-37.99723816,7.927429199,44.72835225
0.327341,-22.225914,-37.99723816,7.927429199,44.72835225
0.337402,-22.29856873,-38.07676315,7.900146484,44.82720573
0.347462,-22.29856873,-38.07676315,7.900146484,44.82720573
0.357523,-21.97972107,-38.2722168,7.716552734,44.80419515
0.367584,-21.97972107,-38.2722168,7.716552734,44.80419515
0.377644,-21.98907471,-38.25875473,7.792785645,44.81048123
0.387705,-21.95558929,-38.17160797,7.614379883,44.6889062
0.397765,-21.95558929,-38.17160797,7.614379883,44.6889062
0.407826,-22.26327515,-38.15501785,7.491333008,44.80601386
0.417887,-22.26327515,-38.15501785,7.491333008,44.80601386
0.427947,-22.17272949,-38.48521042,7.257324219,45.00455654
0.438008,-22.17272949,-38.48521042,7.257324219,45.00455654
0.448068,-22.27557373,-38.35295868,7.060241699,44.91099684
0.458129,-22.27557373,-38.35295868,7.060241699,44.91099684
0.46819,-22.00571442,-38.46919632,6.708129883,44.82331468
0.47825,-22.00571442,-38.46919632,6.708129883,44.82331468
