Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
0.01376495833,-28.33317566,-6.472522736,34.49822998,45.10864956
0.02382495833,-28.33317566,-6.472522736,34.49822998,45.10864956
0.03388595833,-28.27287292,-5.534252167,34.62664795,45.04428975
0.04394595833,-28.35863495,-4.780006409,34.81939697,45.1602817
0.05400695832,-28.35863495,-4.780006409,34.81939697,45.1602817
0.06406695832,-28.2718811,-3.967486382,35.03234863,45.19187604
0.07412795833,-28.2718811,-3.967486382,35.03234863,45.19187604
0.08418795833,-27.76670837,-2.856287003,35.68341064,45.3040204
0.09424895832,-27.76670837,-2.856287003,35.68341064,45.3040204
0.1043089583,-27.40444946,-1.959169388,36.23510742,45.47334609
0.1143699583,-27.40444946,-1.959169388,36.23510742,45.47334609
0.1244299583,-26.90371704,-0.7547187805,36.83605957,45.62099161
0.1344909583,-26.90371704,-0.7547187805,36.83605957,45.62099161
0.1445519583,-26.43681335,-0.4298381805,37.08917236,45.54883717
0.1546119583,-26.43681335,-0.4298381805,37.08917236,45.54883717
0.1646729583,-26.06226349,0.09838867188,37.15881348,45.38753879
0.1747329583,-26.06226349,0.09838867188,37.15881348,45.38753879
0.1847939583,-25.81280518,0.4275932312,37.17401123,45.2591522
0.1948539583,-25.81280518,0.4275932312,37.17401123,45.2591522
0.2049149583,-25.54278564,0.9470081329,37.31890869,45.23308158
0.2149749583,-25.54278564,0.9470081329,37.31890869,45.23308158
0.2250359583,-25.30606842,1.236270905,37.52960205,45.28130403
0.2350959583,-25.30606842,1.236270905,37.52960205,45.28130403
0.2451569583,-25.31381989,1.687465668,37.81182861,45.53428819
0.2552169583,-24.66817474,1.935092926,38.09228516,45.42340386
0.2652779583,-24.66817474,1.935092926,38.09228516,45.42340386
0.2753379583,-24.77014923,1.976913452,38.00909424,45.41100885
0.2853989583,-24.77014923,1.976913452,38.00909424,45.41100885
0.2954589583,-24.65068054,1.983240128,38.07006836,45.39735012
0.3055199583,-24.65068054,1.983240128,38.07006836,45.39735012
0.3155799583,-24.50049591,2.016466141,38.35778809,45.55941552
0.3256409583,-24.50049591,2.016466141,38.35778809,45.55941552
0.3357019583,-24.32783508,2.153156281,38.42224121,45.52744515
0.3457619583,-24.32783508,2.153156281,38.42224121,45.52744515
0.3558229583,-24.01676178,2.318735123,38.60137939,45.52194932
0.3658829583,-24.01676178,2.318735123,38.60137939,45.52194932
0.3759439583,-24.01416016,2.57160759,38.82348633,45.72259993
0.3860039583,-24.01416016,2.57160759,38.82348633,45.72259993
0.3960649583,-23.84773254,2.647464752,38.74584961,45.57372356
0.4061249583,-23.84773254,2.647464752,38.74584961,45.57372356
0.4161859583,-23.65779114,2.454555511,38.7300415,45.45032496
0.4262459583,-23.65779114,2.454555511,38.7300415,45.45032496
0.4363069583,-23.30906677,2.656747818,39.03771973,45.54464254
0.4463669583,-23.30906677,2.656747818,39.03771973,45.54464254
0.4564279583,-23.25040436,2.757226944,39.184021,45.64615104
0.4664879583,-23.25040436,2.757226944,39.184021,45.64615104
0.4765489583,-23.03383636,2.908285141,39.23193359,45.58684409
0.4866099583,-23.00268555,2.991184235,39.40942383,45.72934957
0.4966699583,-23.00268555,2.991184235,39.40942383,45.72934957
0.5067309583,-22.92138672,3.186937332,39.42565918,45.71574281
0.5167909583,-22.92138672,3.186937332,39.42565918,45.71574281
0.5268519583,-23.02549744,3.248371124,39.49267578,45.83008714
0.5369119583,-23.02549744,3.248371124,39.49267578,45.83008714
0.5469729583,-22.97649384,3.474363327,39.41442871,45.75464632
0.5570329583,-22.97649384,3.474363327,39.41442871,45.75464632
0.5670939583,-23.08685303,3.504310608,39.20587158,45.63313864
0.5771539583,-23.08685303,3.504310608,39.20587158,45.63313864
0.5872149583,-23.1071701,3.798015594,39.41790771,45.84907503
0.5972749583,-23.1071701,3.798015594,39.41790771,45.84907503
0.6073359583,-23.03323364,3.819892883,39.5715332,45.94592119
0.6173959583,-23.03323364,3.819892883,39.5715332,45.94592119
0.6274569583,-22.84403229,4.176446915,39.52978516,45.84644408
0.6375179583,-22.84403229,4.176446915,39.52978516,45.84644408
0.6475779583,-22.8110733,4.353696823,39.65216064,45.95207922
0.6576389583,-22.8110733,4.353696823,39.65216064,45.95207922
0.6676989583,-22.34793091,5.034978867,39.7699585,45.89586721
0.6777599583,-22.34793091,5.034978867,39.7699585,45.89586721
0.6878199583,-22.02890015,5.053520203,40.12249756,46.05024776
0.6978809583,-21.74008942,5.383705139,40.08294678,45.91577497
0.7079409583,-21.74008942,5.383705139,40.08294678,45.91577497
0.7180019583,-22.09499359,5.238946915,39.96722412,45.9675354
0.7280619583,-22.09499359,5.238946915,39.96722412,45.9675354
0.7381229583,-22.28087616,5.556770325,39.75750732,45.91268373
0.7481829583,-22.28087616,5.556770325,39.75750732,45.91268373
0.7582439583,-22.79086304,5.768234253,39.60070801,46.05336078
0.7683039583,-22.79086304,5.768234253,39.60070801,46.05336078
0.7783649583,-22.89785004,5.669063568,39.53118896,46.03438627
0.7884249583,-22.89785004,5.669063568,39.53118896,46.03438627
0.7984859583,-22.88103485,5.80340004,39.54266357,46.05261611
0.8085469583,-22.88103485,5.80340004,39.54266357,46.05261611
0.818606875,-22.9072113,5.893341064,39.4899292,46.03179669
0.828667875,-22.9072113,5.893341064,39.4899292,46.03179669
0.838727875,-22.80412292,5.862249374,39.53851318,46.01834433
0.848788875,-22.80412292,5.862249374,39.53851318,46.01834433
0.858848875,-22.44007111,5.901863098,39.69085693,45.97556855
0.868909875,-22.44007111,5.901863098,39.69085693,45.97556855
0.878969875,-22.09247589,5.817407608,39.94854736,46.01962797
0.889030875,-22.09247589,5.817407608,39.94854736,46.01962797
0.899090875,-21.86514282,5.638134003,40.11968994,46.03762099
0.909151875,-21.86514282,5.638134003,40.11968994,46.03762099
0.919211875,-21.79685211,5.524295807,40.11029053,45.98321446
