Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
0.01668554166,-23.40436554,-6.399570465,37.16790771,44.38662177
0.02674554166,-23.40436554,-6.399570465,37.16790771,44.38662177
0.03680554166,-23.34900665,-5.494864464,37.49890137,44.51446114
0.04686654167,-23.34900665,-5.494864464,37.49890137,44.51446114
0.05692654167,-23.23699188,-4.922475815,37.44476318,44.34296844
0.06698654167,-23.23699188,-4.922475815,37.44476318,44.34296844
0.07704754166,-23.10910034,-3.927010536,37.64019775,44.34226446
0.08710754167,-23.10910034,-3.927010536,37.64019775,44.34226446
0.09716754167,-23.2341156,-3.289053917,37.74719238,44.44651321
0.1072275417,-23.2341156,-3.289053917,37.74719238,44.44651321
0.1172885417,-23.14617157,-2.534811974,37.92687988,44.50414304
0.1273485417,-23.14617157,-2.534811974,37.92687988,44.50414304
0.1374085417,-23.15931702,-1.749959946,38.07049561,44.59572805
0.1474695417,-23.15931702,-1.749959946,38.07049561,44.59572805
0.1575295417,-23.37887573,-1.290924072,38.29998779,44.8901702
0.1675895417,-23.37887573,-1.290924072,38.29998779,44.8901702
0.1776505417,-23.34508514,-0.8834762573,38.01074219,44.6160291
0.1877105417,-23.34508514,-0.8834762573,38.01074219,44.6160291
0.1977705417,-23.26748657,-0.8202056885,38.17468262,44.71414834
0.2078315417,-23.06858063,-0.8748321533,38.25201416,44.67819749
0.2178915417,-23.06858063,-0.8748321533,38.25201416,44.67819749
0.2279515417,-22.82800293,-0.7062530518,38.37756348,44.6593091
0.2380125417,-22.82800293,-0.7062530518,38.37756348,44.6593091
0.2480725417,-23.0463562,-0.7268695831,38.43145752,44.81785136
0.2581325417,-23.0463562,-0.7268695831,38.43145752,44.81785136
0.2681935417,-22.95903015,-0.7834129333,38.54162598,44.86856064
0.2782535417,-22.95903015,-0.7834129333,38.54162598,44.86856064
0.2883135417,-22.786026,-0.901807785,38.56658936,44.80399595
0.2983745417,-22.786026,-0.901807785,38.56658936,44.80399595
0.3084345417,-22.69698334,-0.8607635498,38.40484619,44.61867521
0.3184945417,-22.69698334,-0.8607635498,38.40484619,44.61867521
0.3285555417,-22.71679688,-0.5703430176,38.55041504,44.74944303
0.3386155417,-22.71679688,-0.5703430176,38.55041504,44.74944303
0.3486755417,-22.70253754,-0.47955513,38.58892822,44.77432931
0.3587365417,-22.70253754,-0.47955513,38.58892822,44.77432931
0.3687965417,-22.70188904,-0.6090927124,38.5826416,44.77015739
0.3788556667,-22.70188904,-0.6090927124,38.5826416,44.77015739
0.3889166667,-22.79018402,-0.7556705475,38.76153564,44.9713261
0.3989766667,-22.79018402,-0.7556705475,38.76153564,44.9713261
0.4090366667,-22.56703949,-0.6404361725,38.67852783,44.78515318
0.4190976667,-22.56703949,-0.6404361725,38.67852783,44.78515318
0.4291576667,-22.47832489,-0.7568588257,38.91845703,44.94990793
0.4392176667,-22.12857056,-0.6591472626,38.94006348,44.79326572
0.4492786667,-22.12857056,-0.6591472626,38.94006348,44.79326572
0.4593386667,-21.7891922,-0.339515686,38.93603516,44.61949127
0.4693986667,-21.7891922,-0.339515686,38.93603516,44.61949127
0.4794586667,-21.41516113,-0.06053733826,39.24346924,44.70640523
0.4895196667,-21.41516113,-0.06053733826,39.24346924,44.70640523
0.4995796667,-21.13451385,0.05348205566,39.69952393,44.97468995
0.5096396667,-21.13451385,0.05348205566,39.69952393,44.97468995
0.5197006667,-20.75987244,0.2632980347,39.91448975,44.99120049
0.5297606667,-20.75987244,0.2632980347,39.91448975,44.99120049
0.5398206667,-20.50033569,0.5857410431,39.96362305,44.91879365
0.5498816667,-20.50033569,0.5857410431,39.96362305,44.91879365
0.5599416667,-20.04190063,0.512424469,40.08056641,44.81508857
0.5700016667,-20.04190063,0.512424469,40.08056641,44.81508857
0.5800626667,-19.94300842,0.7375946045,40.07147217,44.7659526
0.5901226667,-19.94300842,0.7375946045,40.07147217,44.7659526
0.6001826667,-20.14716339,0.8328132629,40.00115967,44.79614431
0.6102436667,-20.14716339,0.8328132629,40.00115967,44.79614431
0.6203036667,-20.39868164,1.125511169,39.81646729,44.75180505
0.6303636667,-20.39868164,1.125511169,39.81646729,44.75180505
0.6404246667,-20.4668045,0.9549446106,39.78320312,44.74936041
