Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
0.02317458333,-21.95572662,3.976905823,41.94555664,47.51104538
0.03323558332,-21.84738922,3.934356689,41.63995361,47.18763943
0.04329658333,-21.84738922,3.934356689,41.63995361,47.18763943
0.05335758333,-21.73062134,3.668088913,41.53369141,47.01831879
0.06341858333,-21.73062134,3.668088913,41.53369141,47.01831879
0.07347958333,-21.87602997,3.969337463,41.90252686,47.43562041
0.08354058332,-21.87602997,3.969337463,41.90252686,47.43562041
0.09360158333,-21.98010254,3.686790466,41.85186768,47.41620145
0.1036635833,-21.98010254,3.686790466,41.85186768,47.41620145
0.1137245833,-21.91783142,3.751777649,41.90594482,47.44022957
0.1237855833,-21.91783142,3.751777649,41.90594482,47.44022957
0.1338465833,-22.21137238,3.752468109,41.59228516,47.30057361
0.1439075833,-22.21137238,3.752468109,41.59228516,47.30057361
0.1539685833,-22.20526123,3.711410522,41.67755127,47.36946774
0.1640295833,-22.20526123,3.711410522,41.67755127,47.36946774
0.1740905833,-22.17485046,3.438127518,41.68231201,47.33877743
0.1841525833,-22.17485046,3.438127518,41.68231201,47.33877743
0.1942135833,-22.43647003,3.520856857,41.67449951,47.46109491
0.2042745833,-22.43647003,3.520856857,41.67449951,47.46109491
0.2143355833,-22.23405457,3.656553268,41.58428955,47.29668806
0.2243965833,-22.23405457,3.656553268,41.58428955,47.29668806
0.2344575833,-22.3436203,3.494199753,41.81066895,47.53502748
0.2445185833,-22.39028931,3.351551056,41.77600098,47.51623099
0.2545795833,-22.39028931,3.351551056,41.77600098,47.51623099
0.2646415833,-22.24164581,3.42348671,41.84838867,47.51524707
0.2747025833,-22.24164581,3.42348671,41.84838867,47.51524707
0.2847635833,-22.07859039,3.245162964,41.83636475,47.41599574
0.2948245833,-22.07859039,3.245162964,41.83636475,47.41599574
0.3048855833,-21.89884186,3.317110062,42.04870605,47.52532141
0.3149465833,-21.89884186,3.317110062,42.04870605,47.52532141
0.3250075833,-21.97962952,3.256166458,41.79388428,47.33323881
0.3350695833,-21.97962952,3.256166458,41.79388428,47.33323881
0.3451305833,-21.95601654,2.892253876,41.78991699,47.29512614
0.3551915833,-21.95601654,2.892253876,41.78991699,47.29512614
0.3652525833,-22.0936203,2.749549866,41.8145752,47.37242638
0.3753135833,-22.0936203,2.749549866,41.8145752,47.37242638
0.3853745833,-22.01582336,2.718559265,41.85687256,47.37177243
0.3954355833,-22.01582336,2.718559265,41.85687256,47.37177243
0.4054965833,-22.16784668,2.565460205,41.76318359,47.35143627
0.4155585833,-22.16784668,2.565460205,41.76318359,47.35143627
0.4256195833,-22.12046814,2.529302597,41.86383057,47.41616594
0.4356805833,-22.12046814,2.529302597,41.86383057,47.41616594
0.4457415833,-22.06782532,2.518436432,41.85107422,47.37978313
0.4558025833,-22.08341217,2.372919083,41.81408691,47.34686582
0.4658635833,-22.08341217,2.372919083,41.81408691,47.34686582
0.4759245833,-21.96887207,2.266298294,41.81158447,47.28610836
0.4859855833,-21.96887207,2.266298294,41.81158447,47.28610836
0.4960465833,-22.17497253,1.924911499,41.9552002,47.49393134
0.5061085833,-22.17497253,1.924911499,41.9552002,47.49393134
0.5161695833,-22.21232605,1.823860168,41.734375,47.31249255
0.5262305833,-22.21232605,1.823860168,41.734375,47.31249255
0.5362915833,-22.2146225,1.545061111,41.85784912,47.41261646
0.5463525833,-22.2146225,1.545061111,41.85784912,47.41261646
