Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
0.01449375,-23.08349609,-2.149227142,38.19781494,44.68265923
0.02455474999,-23.22911072,-1.626991272,38.21746826,44.75280512
0.03461474999,-23.22911072,-1.626991272,38.21746826,44.75280512
0.04467575,-23.14491272,-0.9141082764,38.42987061,44.87067565
0.05473575,-23.14491272,-0.9141082764,38.42987061,44.87067565
0.06479575,-22.8811264,-0.3212909698,38.34191895,44.65144927
0.07485675,-22.8811264,-0.3212909698,38.34191895,44.65144927
0.08491675,-22.77261353,0.2369117737,38.43951416,44.67934985
0.09497775001,-22.77261353,0.2369117737,38.43951416,44.67934985
0.10503775,-22.73374939,0.8566703796,38.62597656,44.82770696
0.11509875,-22.73374939,0.8566703796,38.62597656,44.82770696
0.12515875,-22.81852722,1.154344559,38.55639648,44.81755689
0.13521875,-22.81852722,1.154344559,38.55639648,44.81755689
0.14527975,-22.81848907,1.496881485,38.56726074,44.8370126
0.15533975,-22.81848907,1.496881485,38.56726074,44.8370126
0.16540075,-22.61151123,1.536022186,38.76159668,44.90101537
0.17546075,-22.61151123,1.536022186,38.76159668,44.90101537
0.18552175,-22.55378723,1.792991638,38.91082764,45.0104504
0.19558175,-22.55378723,1.792991638,38.91082764,45.0104504
0.20564175,-22.39881134,2.105211258,38.85375977,44.89714147
0.21570275,-22.39881134,2.105211258,38.85375977,44.89714147
0.22576275,-22.4640274,2.240154266,38.97247314,45.03892185
0.23582375,-22.63358307,2.192836761,38.87384033,45.03624183
0.24588375,-22.63358307,2.192836761,38.87384033,45.03624183
0.25594475,-22.6060791,2.565891266,38.79888916,44.97746558
0.266004875,-22.6060791,2.565891266,38.79888916,44.97746558
0.276064875,-22.70449066,2.644721985,38.75286865,44.9919246
0.286125875,-22.70449066,2.644721985,38.75286865,44.9919246
0.296185875,-22.59771729,2.856618881,38.83148193,45.018897
0.306246875,-22.59771729,2.856618881,38.83148193,45.018897
0.316306875,-22.66255188,2.91217041,38.62432861,44.87661702
0.326367875,-22.66255188,2.91217041,38.62432861,44.87661702
0.336427875,-22.5975647,3.097711563,38.93200684,45.12146832
0.346487875,-22.5975647,3.097711563,38.93200684,45.12146832
0.356548875,-22.51168823,2.997961044,39.04382324,45.16839615
0.366608875,-22.51168823,2.997961044,39.04382324,45.16839615
0.376669875,-22.29059601,3.045064926,39.12316895,45.13053777
0.386729875,-22.29059601,3.045064926,39.12316895,45.13053777
0.396790875,-21.80688477,2.942558289,39.22070312,44.9717959
0.406850875,-21.80688477,2.942558289,39.22070312,44.9717959
0.416910875,-21.47003174,2.987802505,39.40930176,44.97757543
0.426971875,-21.47003174,2.987802505,39.40930176,44.97757543
0.437031875,-21.51194763,3.044555664,39.55133057,45.12583473
0.447092875,-21.51194763,3.044555664,39.55133057,45.12583473
0.457152875,-21.60358429,3.061168671,39.59179688,45.20614989
0.467213875,-21.63647461,2.969209671,39.3883667,45.03772497
0.477273875,-21.63647461,2.969209671,39.3883667,45.03772497
