Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
0.01348391666,16.89499664,-3.611988068,40.88391113,44.3844743
0.02354491666,16.89499664,-3.611988068,40.88391113,44.3844743
0.03360591667,16.97393227,-3.023777008,40.85626221,44.34514365
0.04366691667,16.97393227,-3.023777008,40.85626221,44.34514365
0.05372691667,16.99603271,-2.944847107,40.85400391,44.34621616
0.06378791667,16.99603271,-2.944847107,40.85400391,44.34621616
0.07384891666,17.1328392,-2.600307465,40.96783447,44.48212269
0.08390891666,17.1328392,-2.600307465,40.96783447,44.48212269
0.09396991666,17.02440643,-2.19380188,40.88354492,44.34080994
0.1040309167,17.02440643,-2.19380188,40.88354492,44.34080994
0.1140919167,17.11304855,-2.31268692,40.83508301,44.33631644
0.1241519167,17.11304855,-2.31268692,40.83508301,44.33631644
0.1342129167,17.0876503,-2.116886139,40.97796631,44.44842767
0.1442739167,17.0876503,-2.116886139,40.97796631,44.44842767
0.1543339167,17.34786415,-2.112766266,40.71899414,44.31081872
0.1643949167,17.34786415,-2.112766266,40.71899414,44.31081872
0.1744559167,17.29331207,-2.031745911,40.61376953,44.18896819
0.1845169167,17.10981178,-2.080013275,40.87872314,44.36374782
0.1945769167,17.10981178,-2.080013275,40.87872314,44.36374782
0.2046379167,17.38599777,-2.042243958,40.93548584,44.52142945
0.2146989167,17.38599777,-2.042243958,40.93548584,44.52142945
0.2247589167,17.60161972,-1.854019165,40.62451172,44.31258688
0.2348199167,17.60161972,-1.854019165,40.62451172,44.31258688
0.2448809167,17.69704437,-1.861217499,40.48156738,44.219982
0.2549409167,17.69704437,-1.861217499,40.48156738,44.219982
0.2650019167,18.03968239,-1.838916779,40.57543945,44.44297517
0.2750629167,18.03968239,-1.838916779,40.57543945,44.44297517
0.2851239167,18.21390915,-1.728507996,40.42193604,44.36966463
0.2951834167,18.21390915,-1.728507996,40.42193604,44.36966463
0.3052444167,18.57173157,-2.045333862,40.37286377,44.48663544
0.3153054167,18.57173157,-2.045333862,40.37286377,44.48663544
0.3253654167,18.41010284,-1.905338287,40.44122314,44.47532721
0.3354264167,18.41010284,-1.905338287,40.44122314,44.47532721
0.3454874167,18.66959953,-1.796337128,40.20245361,44.36234947
0.3555484167,18.66959953,-1.796337128,40.20245361,44.36234947
0.3656084167,18.65219498,-1.882911682,40.46569824,44.59733701
0.3756694167,18.65219498,-1.882911682,40.46569824,44.59733701
0.3857304167,18.77554321,-1.868122101,40.14215088,44.35541884
0.3957904167,18.62218475,-1.862400055,40.06176758,44.21763811
0.4058514167,18.62218475,-1.862400055,40.06176758,44.21763811
0.4159124167,18.87278938,-1.731380463,40.14709473,44.39559744
0.4259734167,18.87278938,-1.731380463,40.14709473,44.39559744
0.4360334167,18.81374741,-1.722923279,40.25311279,44.46615168
0.4460944167,18.81374741,-1.722923279,40.25311279,44.46615168
0.4561554167,18.8953228,-1.579097748,40.0579834,44.31894411
0.4662154167,18.8953228,-1.579097748,40.0579834,44.31894411
0.4762764167,19.26220322,-1.717933655,39.89190674,44.33224551
0.4863374167,19.26220322,-1.717933655,39.89190674,44.33224551
0.4963984167,19.32360077,-1.625736237,39.74841309,44.22647293
0.5064584167,19.32360077,-1.625736237,39.74841309,44.22647293
0.5165194167,19.66460228,-1.879432678,39.76306152,44.39966117
0.5265804167,19.66460228,-1.879432678,39.76306152,44.39966117
0.5366404167,19.76368332,-1.998191833,39.60223389,44.30499834
0.5467014167,19.76368332,-1.998191833,39.60223389,44.30499834
0.5567624167,20.00809479,-2.040397644,39.41436768,44.24906167
0.5668234167,20.00809479,-2.040397644,39.41436768,44.24906167
0.5768834167,19.92805862,-2.036136627,39.61810303,44.39445304
0.5869444167,19.92805862,-2.036136627,39.61810303,44.39445304
0.5970054167,19.89441299,-2.174407959,39.71954346,44.47648649
0.6070654167,19.89441299,-2.174407959,39.71954346,44.47648649
0.6171264167,20.06152916,-2.115951538,39.55664062,44.40349109
0.6271874167,20.14422989,-2.327907562,39.53106689,44.42875647
0.6372474167,20.14422989,-2.327907562,39.53106689,44.42875647
0.6473084167,20.14798164,-2.393234253,39.41522217,44.3308975
0.6573694167,20.14798164,-2.393234253,39.41522217,44.3308975
0.6674304167,20.24347687,-2.770935059,39.4307251,44.4101173
0.6774904167,20.24347687,-2.770935059,39.4307251,44.4101173
0.6875514167,20.11444092,-2.905261993,39.50720215,44.42803509
0.6976124167,20.11444092,-2.905261993,39.50720215,44.42803509
0.7076734167,19.9906559,-3.075206757,39.56903076,44.43862526
0.7177334167,19.9906559,-3.075206757,39.56903076,44.43862526
0.7277944167,20.17916107,-3.210998535,39.46759033,44.44321928
0.7378554167,20.17916107,-3.210998535,39.46759033,44.44321928
0.7479154167,20.31585312,-3.189216614,39.57672119,44.60069339
0.7579764167,20.31585312,-3.189216614,39.57672119,44.60069339
0.7680374167,20.20866776,-3.217498779,39.36108398,44.36256849
0.7780974167,20.20866776,-3.217498779,39.36108398,44.36256849
0.7881584167,20.28163528,-3.160678864,39.3447876,44.37732452
0.7982194167,20.28163528,-3.160678864,39.3447876,44.37732452
0.8082804167,20.16007996,-3.506793976,39.46923828,44.45837602
0.8183404167,20.16007996,-3.506793976,39.46923828,44.45837602
0.8284014167,19.91872406,-3.74961853,39.43389893,44.33787987
0.8384624167,19.81248665,-4.095539093,39.48059082,44.36242914
0.8485224167,19.81248665,-4.095539093,39.48059082,44.36242914
0.8585834167,19.65851212,-4.329029083,39.58361816,44.40788689
0.8686444167,19.65851212,-4.329029083,39.58361816,44.40788689
0.8787054167,19.42180634,-4.646722794,39.67004395,44.4129596
0.8887654167,19.42180634,-4.646722794,39.67004395,44.4129596
0.8988264167,19.2058506,-4.64315033,39.70440674,44.34933434
0.9088874167,19.2058506,-4.64315033,39.70440674,44.34933434
0.9189474167,19.16726112,-4.778280258,39.56945801,44.22621246
0.9290084167,19.16726112,-4.778280258,39.56945801,44.22621246
0.9390694167,19.18326378,-5.03502655,39.89422607,44.55219833
0.9491304167,19.18326378,-5.03502655,39.89422607,44.55219833
0.9591904167,19.20055389,-4.871076584,39.63244629,44.3071039
0.9692514167,19.20055389,-4.871076584,39.63244629,44.3071039
0.9793124167,19.17115784,-4.988052368,39.61871338,44.29510593
0.9893724167,19.17115784,-4.988052368,39.61871338,44.29510593
0.9994334167,19.27498245,-5.225103378,39.6262207,44.37413685
1.009494417,19.27498245,-5.225103378,39.6262207,44.37413685
1.019555417,19.4527607,-5.379049301,39.51080322,44.36719105
1.029615417,19.4527607,-5.379049301,39.51080322,44.36719105
