Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
0.015862375,18.02121353,-7.682373047,39.8314209,44.38834401
0.025923375,18.02121353,-7.682373047,39.8314209,44.38834401
0.035984375,18.04281998,-7.394134521,39.77606201,44.29843888
0.046045375,18.04281998,-7.394134521,39.77606201,44.29843888
0.056105375,18.07257462,-7.192268372,39.77911377,44.28006967
0.066166375,18.07257462,-7.192268372,39.77911377,44.28006967
0.076227375,18.30947304,-6.657073975,39.92272949,44.42271679
0.086288375,18.30441093,-6.183994293,39.93829346,44.36620932
0.096349375,18.30441093,-6.183994293,39.93829346,44.36620932
0.106410375,18.96779823,-6.409656525,39.70330811,44.46587164
0.116470375,18.96779823,-6.409656525,39.70330811,44.46587164
0.126531375,18.8710556,-6.133543015,39.60351562,44.29645064
0.136592375,18.8710556,-6.133543015,39.60351562,44.29645064
0.146653375,19.22947311,-6.228689194,39.43121338,44.31015452
0.156714375,19.22947311,-6.228689194,39.43121338,44.31015452
0.166775375,19.58235931,-6.274520874,39.39868164,44.44203555
0.176836375,19.58235931,-6.274520874,39.39868164,44.44203555
0.186896375,19.40914536,-6.281038284,39.46710205,44.42767729
0.196957375,19.40914536,-6.281038284,39.46710205,44.42767729
0.207018375,19.39464569,-6.481910706,39.44873047,44.43388103
0.217079375,19.39464569,-6.481910706,39.44873047,44.43388103
0.227140375,19.06147194,-6.49360466,39.55651855,44.38721408
0.237201375,19.06147194,-6.49360466,39.55651855,44.38721408
0.247261375,18.91904831,-6.732843399,39.52703857,44.33563293
0.257322375,18.91904831,-6.732843399,39.52703857,44.33563293
0.267383375,18.79113197,-6.43387413,39.6472168,44.34414479
0.277444375,18.79113197,-6.43387413,39.6472168,44.34414479
0.287505375,18.96129608,-6.458309174,39.68066406,44.44992246
0.297566375,18.96129608,-6.458309174,39.68066406,44.44992246
0.307626375,18.73803139,-6.435022354,40.00006104,44.6377443
0.317687375,18.91402054,-6.146783829,39.71356201,44.41497644
0.327748375,18.91402054,-6.146783829,39.71356201,44.41497644
0.337809375,18.73578835,-6.344690323,39.74176025,44.39248099
0.347870375,18.73578835,-6.344690323,39.74176025,44.39248099
0.357931375,18.82653618,-6.178527832,39.8081665,44.46687296
0.367991375,18.82653618,-6.178527832,39.8081665,44.46687296
0.378052375,18.89936829,-6.168027878,39.66296387,44.36644444
0.388113375,18.89936829,-6.168027878,39.66296387,44.36644444
0.398174375,18.85588837,-5.847240448,39.69891357,44.33664947
0.408235375,18.85588837,-5.847240448,39.69891357,44.33664947
0.418296375,18.84994888,-5.499507904,39.77758789,44.36013592
0.428356375,18.84994888,-5.499507904,39.77758789,44.36013592
0.438417375,18.98904037,-5.29841423,39.63537598,44.26759398
0.448478375,18.98904037,-5.29841423,39.63537598,44.26759398
0.458539375,19.27393341,-5.33147049,39.57458496,44.34023975
0.468600375,19.27393341,-5.33147049,39.57458496,44.34023975
0.478661375,19.56043243,-5.137950897,39.42089844,44.30593967
0.488721375,19.56043243,-5.137950897,39.42089844,44.30593967
0.498782375,19.72598648,-4.888715744,39.36254883,44.29925885
0.5088434583,19.72598648,-4.888715744,39.36254883,44.29925885
0.5189044583,20.03399086,-5.012899399,39.27185059,44.37080345
0.5289654583,20.03267288,-5.011314392,39.14227295,44.25538144
0.5390264583,20.03267288,-5.011314392,39.14227295,44.25538144
0.5490864583,20.04515839,-5.073198318,39.15887451,44.28276379
